date,vol_60,ret_60,rsi_60,bear_vol,bear_trend,bear_combo
2022-11-04,0.1748000582430432,-0.0523700271894697,45.10564919186732,False,True,False
2022-11-07,0.17137695345377893,-0.06418327884823216,43.71519764822661,False,True,False
2022-11-08,0.17148413245584335,-0.06595735006454762,43.55053644729155,False,True,False
2022-11-09,0.1716085074165636,-0.0722463912296405,42.93185139387627,False,True,False
2022-11-10,0.17093963852098343,-0.06924951587086414,43.20467256573509,False,True,False
2022-11-11,0.17391571529604669,-0.06483138918726461,43.747200359101384,False,True,False
2022-11-14,0.17391247489163014,-0.06464037230536046,43.764783219909965,False,True,False
2022-11-15,0.17989884945407422,-0.04634848808003189,45.856120686886534,False,True,False
2022-11-16,0.17994336696917773,-0.04706661532424039,45.79086302702071,False,True,False
2022-11-17,0.1796110482265466,-0.052538667682022866,45.214563132758734,False,True,False
2022-11-18,0.17945741983007205,-0.051214680796431655,45.33463239714142,False,True,False
2022-11-21,0.17957262951407807,-0.051961676231242926,45.26693603526852,False,True,False
2022-11-22,0.18004416716136926,-0.06392321745882168,44.11400612516626,True,True,True
2022-11-23,0.18012674814010077,-0.058221601976358284,44.67967650610246,True,True,True
2022-11-24,0.1778450393014876,-0.04320499226057273,46.06480556324989,False,True,False
2022-11-25,0.1763933502250456,-0.05299608819998525,44.96020702032742,False,True,False
2022-11-28,0.1771313557186324,-0.060587512976594926,44.25682685957168,False,True,False
2022-11-29,0.18314568424217265,-0.03296993506961354,47.19560159628875,True,True,True
2022-11-30,0.18312441593779138,-0.03151589564087898,47.330156324329145,True,True,True
2022-12-01,0.18507141399759047,-0.013155156339929142,49.13487960443057,True,True,True
2022-12-02,0.18412009252958084,-0.006912122878688698,49.717336207605825,True,True,True
2022-12-05,0.18566864056701926,0.005312468935388948,50.863318057327284,True,False,False
2022-12-06,0.18572339927044074,0.003972842189226666,50.73810658801804,True,False,False
2022-12-07,0.1851634227993572,-0.008056769228499627,49.618412239041305,True,True,True
2022-12-08,0.18518265830958927,-0.0041718546475351115,49.982650229764126,True,True,True
2022-12-09,0.18609539939198222,0.006154840306684228,50.93329702432105,True,False,False
2022-12-12,0.18557533764106265,-0.012403969013176419,49.21928872120124,True,True,True
2022-12-13,0.1853102372034137,-0.017319794401097544,48.748556097299044,True,True,True
2022-12-14,0.18331084724342012,0.0008834726957125394,50.45368151110585,True,False,False
2022-12-15,0.18246029189919954,0.006329956098774181,50.973551305268465,True,False,False
2022-12-16,0.17901302907099909,0.01827625855407078,52.135106596660506,False,False,False
2022-12-19,0.18032072954900963,0.012449508738310522,51.562079232284546,True,False,False
2022-12-20,0.18173132105432352,-0.007906665519866851,49.60861151707164,True,True,True
2022-12-21,0.18111569638887523,0.0005884060041092543,50.42636769483232,True,False,False
2022-12-22,0.18049812868721538,0.012111386518403489,51.54454404336295,True,False,False
2022-12-23,0.18018117662192285,0.014359339628387424,51.76732972280521,True,False,False
2022-12-26,0.17995522259767735,0.027174190961476663,53.001053782885926,False,False,False
2022-12-27,0.17849989040257172,0.022444788180866926,52.5657013924868,False,False,False
2022-12-28,0.17500302478259536,0.03513684340967038,53.86686499780517,False,False,False
2022-12-29,0.17519214623816387,0.027962209008435712,53.154601028533435,False,False,False
2022-12-30,0.17354941530428664,0.044392102181984194,54.82450209332785,False,False,False
